【专访：“我见证了中国如何在抗疫中坚持以人为本”】“新冠疫情在武汉暴发后，我看到中国采取了史无前例的行之有效措施，特别是中国以人为本的治理体系发挥了重要作用。中国各级政府真正为人民生命健康着想，这是中国能够成功阻止病毒传播并将最终战胜病毒的重要因素。”斐济学生埃罗尼·恩杜艾姆贝日前在苏瓦接受新华社记者专访时说。42岁的恩杜艾姆贝2018年起在武汉华中师范大学攻读国际关系博士学位。新冠疫情暴发后，由于对中国应对疫情抱有信心，他与妻子及其他几名斐济留学生选择坚守武汉，在那里度过了一段特别难忘的时光。O网页链接	1
 孙立仁（189-1990年）、自中陵、胡武民、余江金宇振。1923年，孙立仁毕业于清华大学后，培养了公费留学生美，1928年回国。1941年担任了新38师团师长，1942年带领新38师团赴缅甸远征。所以在方国、孟官、八母、南间、神威、亡友等战斗中取得了胜利。金钟大_	1
 //@乐极生在如皋:如此歪交，匪夷所思，比山东大学伴d之事还荒唐。//@不如来赏景:再这么折腾，国家垮掉就三几十年的事，野心能强国的话杨广早成功了//@南宫门外朱雀桥边:卧槽//@武志红://@张宏杰:我不相信，有这样的政策？长春身边事 沈阳生活 懒人厨房 山东鲁能 广东海洋大学@阿三印象 不可思议的事情偏偏又发生了！ _ 	0
 我提出了问题“为什么南京林业大学“双一流”大学搞这么多骚操作?”，为什么教职工，留学生和小区区民都可以自由出入校门，导致现在有人高价售卖通行证，这就是学校的封闭式管理?说是为了防止感染病毒，难道只有我们中国大学生会感染病毒？我。O为什么南京林业大学“双一流”大学搞这么多骚操作? @南京林业大学 _	0
 大学解封山东交通学院留学生、教职工、校外老人带小孩、商户、建筑工人、垃圾清运、废品回收等均可大摇大摆走出。保安在校内外巡逻、鸣笛，这是把我们当什么？丝毫看不出这是这是在防疫！又或者我们自带新冠？ ___其他人自带免疫？@山东交通学院 _ 	0
 西华师范大学西华师范大学封闭管理 求求校阻断领导们做个人吧 期盼了这么久的开学 结果却封闭管理 为了疫情防控我们心甘情愿 可是校领导们不让点外卖 不让取快递 把控食堂超市全部涨价 就连泡面都从2.5涨价到5块 食堂用馊了得饭菜卖出高价请问你们良心痛不痛 把本科生当成猪喂养 教师自由出入 教师子女自由出入 校领导自由出入 留学生出入自由 校领导双标欺软怕硬关着本科生就能阻断病毒？ 病毒虽然可怕 但是更可怕的难道不是校领导腐烂黑化的良心？有同学提出反对意见 却被校领导滥用职权给予警告记入档案 为了自己的利益甚至用别人的前途来威胁学生？这就是从小被教育的公平公正 如果这样都能被放纵 那么世间又有多少光明！！！	0
 //@喝抹茶的信长:给留学生住校宾馆？校方nb，管它是洋垃圾还是瘾君子，来的全是洋大人@盲龙V 网友来稿:山东农业大学改造校宾馆为留学生宿舍投资一百多万，其实只有几十个留学生，宿舍设施一应俱全。而本国学生宿舍投资不到五十万刷新 _ 	0
 国际教育择校展暨南大学教育学院国际3+1[强]对接英国__王牌专业工商科和艺术传媒类让孩子拿全日制本科！做留学生，享受留学生福利待遇！名额有限，欲询从速！ _ 	1
 清华大学进入世界排名前20清华大学进入世界排名前20现在中国网民排外心理绝了，什么玩意啊，这不就和外国人瞧不起中国留学生一样吗？张口闭口洋大人，他们是你们爹啊？种族歧视民族歧视淋漓尽致，上过大学吗？就知道看营销号瞎哔哔 ___	0
 首先不是针对自己学校，我虽然不是什么好人，但你是真的狗 留学生进出校门检查都不用，直接电动车开进来，附近居民来去自如，隔壁附中的人过来打篮球，教职工老师出门别说测体温门禁了，全校走动的人，你找得到十个戴口罩的嘛，你有让车停下来过一次吗？难道就岭师得大学生会感染新冠？深职正常放假，@大学声bot 岭南师范学院 发布中秋国庆放假安排通知，10月1、3、4日放假，10月2日、5-9日正常上课岭南师范学院国庆放假安排 _ 	0
青春三下乡爱我山东枣庄学院2020年8月，枣庄学院“文学院赴山东省内低风险地区联合调研”社会实践团开始了针对在鲁留学生跨文化人际交往的实践调研。受目前全球新冠肺炎疫情的影响，本项目拟以调查问卷加线上访谈的形式考察留学生跨文化人际交往的现状，了解留学生跨文化人际交往的优势方面及存在的问题，对存在的问题进行分类分级，并从留学生自身、教育者、管理者三个层面提出针对性建议，从而探讨留学生跨文化人际交往的新角度，创新留学生跨文化人际交往的新形式。@中国共青团杂志@人民日报@中青网教育@枣庄学院团委@共青团枣庄市委@青春山东@山东教育社@枣庄学院@齐鲁公益@枣庄市中区检察院@枣庄同城@山东教育新闻@志愿者@枣庄在线	1
 一边是生产能力过剩，另一边服务能力不足！社会资源分配不当！调整社会资源分配就可以解决了！市场，是一种非常有效的解决方法！可惜……//18天洗一次澡，浑身恐怕该臭了，郑州轻工业大学有上万名学生，然而，每天仅有720个洗澡名额！这样算下来，每个学生要洗一次澡，需要间隔18天，该校留学生们的洗澡条件也是这样吗 ？ ___ 	0
 @LOL无双小智 智哥，我觉得你是个明白人新冠肺炎@学生来吐槽 投稿：东北电力大学 开学时通知9月5日解封，直到今天也没有确切消息，大一新生九月22日开学报道，还要继续封校，但是学校里的留学生黑人可以自由出入学校，老师周末照样周边游。这种封闭方式你怎么看？ _ 	0
 山东财经大学 教职工，包括外面小区的大爷大妈都能随便进出，来操场溜达，学生就不可以出去，太好笑了，真防疫就双向管制，单向管制不是自欺欺人吗？对了，留学生还可以不戴口罩随便进出，那洋人面孔也成了通行证 _	0
 看起来能感觉到一股羊味//@瑞福祥还卖段子://@侠骨柔情方恨晚:昆明学院好像还在眼瞎〜//@军车专业:@昆明学院 大是大非面前不要含糊啊！@清宁日月v 网友投稿：最近我发现了一个在华留学生在ins发港独的图片，我截了图发了微博，希望您能帮助我让更多人看到，让相关部门做出行动，处理这类洋垃圾，此女是蒙古国留学生，在云南昆明学院就读，这是我目前掌握的信息 _ 	0
 等等，如果是真的那这所师范大学的黑人留学生也太多了吧。不太相信//@末初的阳:据我了解，这些人是当地大学（浙江师范大学）的留学生，到这个工厂来暑期社会实践体验生活的。非法务工这个帽子，不能乱扣诶。@骠骑尉-松亭先生 外国黑人来抢饭碗了！浙江金华市金东区一家工厂涉嫌非法雇佣外国人。@金华公安 @金华发布 @金东发布 L骠骑尉-松亭先生的微博视频 _ 	0
 主要是山东大学要求配异性学伴惹出来的@张平特拉维夫外国留学生学伴制度并非山东大学的发明，国内很多高校都有，世界很多高校也都有，以色列也有；中国女性迷恋外国人，更不是高校女生一个群体的事情，而是一个跨阶层跨年龄层的普遍现象。这些事情上，山东大学不过是个替罪羊，受到这种规模的攻击是不公平的。 _	0
 &xe627;大学解封我想问问我们学校所有教职工，店铺小商贩，外国留学生都能自由进出校门，为什么只有中国学生不可以呢？希望学校领导能做有作为的人。而不是只会把责任转嫁给学生的懒政者@人民日报 @共青团中央 @广西纪检监察 @北部湾大学_	0
 西南财经大学实行封闭管理以下可能带有较强主观色彩……其实我也不知道转发的那件事是否有足够真实性，但是已知信息是@西南财经大学 封校管理的措施确实相比成都甚至更广范围的许多其他同等级院校要更为严苛却合理性存疑，学生的不满情绪也越来越多……个人以为学生们的不满相当一部分源于“区别对待”，为什么别的学校基本进出自由而西财以及其他一些院校却严防死守，为什么学生们“身陷囹圄”而教师、非全学生以及留学生等群体却基本不受影响（信息从一些西财学生那里获得，个人也不敢完全确定真实性），这些使得封校的政策会令人感到相当的不合理。这种不合理自政策发布至今已经有大概半个月时间，却似乎未被校方管理人员察觉且最终竟是靠学生以这种不太体面的形式才得以“出圈”，我不知道是由于主观意愿还是客观能力，又或是二者皆有（这不是我应该评论的，也不应是讨论重点）。私以为，对学生来说，如果能够有人对学校内部现状、管理措施、不满的原因以及集体诉求较为清晰且客观地整理发布出来，再好不过，否则大家在信息不够充分的情况下很难决断，能做的估计大多也只有帮助转发扩大影响；对校方来说，切希望能够尽快对网上的一些信息进行证实或证伪，且对大家的疑问、学生的诉求等进行足够正面的回应（官话套话显然难以令人信服，避重就轻也无法真正解决问题）。同为学生（也可以说有一定程度利益相关），确实可以理解西财以及其他一些学校学生的不满，但我也因此无法确定自己的发言与判断是否过于主观轻率，故如有不妥或错误之处，欢迎各位批评指正。	0
 别尬黑 浩克山东 懂自懂//@_舌_:？//@神__美_:中国学生与不得入内//@哇是冰蓝幻境: //@魔法少年纯洁菌:敬告×警告_@盲龙V 山东农业大学本国学生宿舍条件VS留学生宿舍条件。 _ 	0
 回复@林登万保卫萨拉热窝:人家把江苏排第一，你这种人，山东大学三个学伴的时候你不跳出来保卫女生，现在跳出来讲脏话，你脑子里是啥东西啊，孔老二那套学多了？，蒙古人来了变“儒教大宗师”，满清鞑子来了“上剃头奏稿”，果然是人不要脸鬼都怕@壹介农夫 南京某高校：留学生可以自由出入校门，国内生除生病外一律禁止！胡歌近照 L壹介农夫的微博视频 _ 	0
邯郸新闻网新邯郸【邯郸市曲周县校合作结硕果，绿色农业质量高】葡萄种植技术大比拼、中非葡萄种植技术交流、葡萄绿色种植技术分享……日前，以葡萄为主角的系列活动在曲周县葡萄小镇一一前衙村的大槐树广场举行。全村30余家种植大户拿出自家地里产的最美葡萄放在评比台上，来自中国农业大学专家、教授、葡萄商家、种植能手、非洲留学生们现场品尝口感，测糖份、看颗粒，进行综合评审打分。评出了一、二、三等奖。这是曲周县作为国家农业绿色发展先行区，依托中国农业大学科研力量，大力发展绿色农业，持续推进农业高质量发展，实现种植业的绿色增产提质增效，加快实施乡村振兴战略的又一成果。近年来，曲周结合本地资源区域特点，挖掘农业生产中的突出问题，依托中国农大科技优势，以优化资源配置、提高农业生产资源利用效率、劳动生产率和经济效益为根本目标，着力创新和提炼形成绿色技术体系为核心、绿色标准体系为基础、绿色产业体系为关键、绿色经营体系为支撑、绿色政策体系为保障、绿色数字体系为引领的区域农业绿色发展典型模式。曲周县通过与中国农大曲周实验站的进一步深入合作和产业链延伸，引进了一批绿色产业技术，不断发展食品与营养健康产业，实施种植业的绿色增产增效工程、农业产业结构调整工程、城乡统筹发展工程、绿色产业和市场对接工程四大工程，推动垃圾革命、厕所革命、厨房革命、两化革命、文化振兴等五项革命，逐步实现农村绿色发展。邯报融媒体记者李治勇	1
 【海外学子的中国心！12国留学生拍视频祝中国老师们教师节快乐】9月10日，@郑州西亚斯学院 的老师们收到12个国家的留学生们发来的教师节祝福视频。毕业生和在校生用中文齐祝老师们节日快乐。老师称：学生这么用心，感到很惊喜。L雪峰视频的微博视频 _	1
 辽宁大学封闭管理 辽大管控的有点过分了啊……而且留学生可以随便出入校门就更离谱，如果这种严格要求一直持续的话迟早出事的，这不比新冠轻多少啊…… _	0
 山东就是三洞，搜一下山东大学的黑人留学生事件。三洞女人三个洞，每个洞里有黑人。@第七名听众脱口秀大会第三季呼兰周奇墨battle 脱口秀大会第三季，大娃第一集就淘汰了，投票结果有些奇妙，还是老罗说了一句公道话，给老罗点赞。最后心疼大娃一秒，这节目弃了，继续听我的一言不合和谐聊去。 _	0
 清华大学进入世界排名前20 先恭喜，为我国争光了，但是，清华对外籍留学生有没有特别优待条件，即待遇、招生条件各方面等超过对中国学子的 ? 只是希望清华大学培养更多本国人才，没有其他想法，自己不疼自己的孩子，就别指望别人疼和爱了。 _	0
 广西大学的封闭管理不是害怕学生感染病毒，而是害怕学生带病毒进来，当然，这个学生不包含留学生，如果他要求你五号报道，你三号到了学校门口，拿着你的录取通知书你的身份证告诉他，我是这个学校的学生，虽然是新生，但是之前本科就在这里读，已经搬好宿舍了有宿舍住，他会告诉你，没到时间是不能进去的，就算你从外地来，也不能进去。可能只有到了五号你身上的病毒才会消失，五号之前你都是个危险体，就算你在外面没有地方住，去开酒店他也不会管你，毕竟没有到五号，你进了学校就很危险。真是个负责任的好学校啊	0
 吴尊友称中国环境中已经没有新冠传播 西华师范大学实行封闭管理 西华师范大学封闭式管理 西华师范大学 高校应该封闭管理吗 高校就业率为何掺水 教师节需要送老师礼物吗@大学声bot 学生吐槽：西华师范大学实行封闭管理 有 西华师范大学 的学生称，学校实行封闭管理，但有学生表示教职工、留学生可以外出。此外，有学生称学校禁止叫外卖，学生在学校里遇到了物价上涨，食堂饭菜有异物等 _ 	0
 西华师范大学封闭式管理 多名学生反映食堂封闭式管理后，学生点外卖会受到处分。学校食堂吃出虫，超市乱定价。学生请假出校园的“特殊情况”有严格的规定，造成学校食堂用餐时间拥挤不堪。学校的留学生却不受限制，可以自由进出校园。@何凯文全国多所高校缩短中秋国庆假你们学校什么情况？ _	0
 呃 分楼层的话也没什么吧。我大一大二的丹3就正好是几万人里唯一一栋男女混住的，其实。。几乎都根本看不到女的//@叶航船2019:怎么个混法，共一间宿舍还是一套公寓宿舍还有一栋宿舍楼？//@碎片历史:强制男女混寝?@阿三印象 网传湖北经济学院强制男女混寝，不是你的子女不心疼，你在台上笑的挺开心？出了事情你负责，你负责貌美如花还是负责赚钱养家？ L阿三印象的微博视频 _ 	0
 //@曼-逆小手:毕竟山东省的大学。今年我家小孩要报大学。我就一句话，浙江大学不报，山东的大学不报。垃圾学校的管理者，当外国人的狗当上瘾了@盲龙V 网友来稿:山东农业大学改造校宾馆为留学生宿舍投资一百多万，其实只有几十个留学生，宿舍设施一应俱全。而本国学生宿舍投资不到五十万刷新 _ 	0
 吉林爆料 网曝东北电力大学疫情封校管控，黑人留学生却可以自由出入校门。其他学生也渴望自由，无奈连连作诗 _ 	0
 。改改吧，行政做个人吧//@霭沉沉:顺便你外中午12点下课下午1点上课 原来食堂就已经要挤不进去了 现在不仅砍了一半座位外卖也进不来了 然后留学生自由进出 你这个封校到底在封谁 保护的又到底是谁呢？@大学声bot北京外国语大学 ，有学生称，学校的快递大量积压，学生希望学校能处理好封校、快递等相关事情北外快递&xe627;大学解封 _	0
 山东建筑大学所以封校就是教职工随便进出，留学生人手一张通行证？真不错。 _	0
 在广阔的非洲大陆上，每消失一个小尼哥的爸爸，南京林业大学就会多一个非洲留学生 _	0
 流氓在台上。//@叶航船2019:怎么个混法，共一间宿舍还是一套公寓宿舍还有一栋宿舍楼？//@碎片历史:强制男女混寝?@阿三印象 湖北经济学院强制男女混寝，不是你的子女不心疼，你在台上笑的挺开心？出了事情你负责，你负责貌美如花还是负责赚钱养家？湖北经济学院强制男女混寝 L阿三印象的微博视频 _ 	0
 【浙工大莫干山校区已正式开园！ 这些优势学科将率先入驻】湖州爆料10月18日上午，浙江工业大学莫干山校区正式开园，标志着浙江工业大学和德清县在校地合作、产教融合方面迈出了实质性一步。该校区以“绿色化工”“生命健康”优势学科群为主，努力打造成“立足浙北、服务浙江、辐射长三角”的“浙北硅谷”。计划于2020年8月前，校区完成化学工程学院、海洋学院、材料科学与工程学院、生物工程学院、环境学院、药学院和2011绿色制药协同创新中心及相关直属研究机构的入驻。该校区规划在校生规模10000人，包括本科生、研究生、留学生、国际合作培养学生。（浙江新闻） L湖州这点事的微博视频	0
 山东建筑大学@青春山东@济南共青团 @济南胡同 @山东教育厅 为什么封校只针对国内学生，留学生 有通行证就能出随意入，封校老师和 校内其他职工不一视同仁。请给一个合理解释这样做有什么用 _	0
 【一名北华大学女生描述被外国留学生调戏的经过】网友爆料:反应一个现象让我今天真的很生气，我是北华大学东校区的学生，然后在学校门口进校门的时候两个外国留学生，先是和我们（我们两个女孩）打招呼，然后排队时很恶心的贴我们非常近，然后就和他的同伴说什么那个女孩怎么怎么回事，用的英语，然后我们也听不太懂，然后过去的时候他就摸了我室友的手！！！然后我们就吓得赶快跑回寝室去了。。。。。网友的全部描述内容在图片里（by@吉林微先生）宿管阿姨给1000多位学生晒被子 	0
 给北方灾区加辽饷美滋滋，给自己加税就上街暴动，某地那些“把握中国笔杆子1000年的斯文败类”也只有满清蛮子能治得住@全真道士梁兴扬 霸气！浙江大学 找个留学生温暖一下？底线呢？对女生的尊重呢？物化女性还是自贱自卑？ _ 	0
 西华师范大学实行封闭管理不让出门不让点外卖，超市涨价食堂卫生安全成问题，双标的允许留学生教职工自由出入，我可真是无fuck说奥 _ 	0
 辽宁大学封闭 一个暖壶75，一个笔记本十二，椅子在开学前一天和校外人员一车一车运进来，卖到两百甚至三百，宽带从原来的三百一人变成六百一人还必须每人办一张他们那的移动电话卡，校外人员随便进出，特别是推销电话卡的，甚至还有校外人员假扮军人骗女学生的，食堂人员，教师，留学生，进出自由，你跟我说这是封校。学校：“出了事上面问责下来我也是封了校的啊，我也不想让他们涨价奈何他们给的钱多啊！学生什么的，就当韭菜吧，能割就割！” 	0
 _今天很荣幸〜代表我们学校留学生同学参加了徐庆华老师巨幅狂草现场制作活动太震撼啦！中国文化真是博大精深啊〜————感谢〜////上海交通大学 ！P.s 老师们好帅！ 〜09fAJBK06。 _	1
 东北电力大学什么时候解封，不但现在没一点消息还让黑人学生出去？？这是为什么，黑人学生也用腮呼吸吗。诉求不回复，也不说，反倒允许留学生出入？他们是免疫力强不怕感染吗让人寒心 _ 	0
 《北京院长：非洲留学生每人10万一年，太少了，被骂的半年不敢冒头》今年3月份，北京师范大学的胡必亮教授说了一句十分“中肯”的话，引来了网络上的一片骂声，这位教授已经半年不敢冒头了，现在估计在某个角落待着呢。O网页链接%社会主义制度优越性的真实体现 _ 	0
 常州大学为什么没什么人关心开学隔不隔离?为什么留学生研究生不要隔离，后勤的也可以来去自如? _ 	0
 好嘞@听你撒娇_ @无双的鬼子终结者 @螺舟山下@厦门大学 你好新同学 特殊开学季，青春正当时！又是一年开学季，热烈欢迎各位新同学的到来！快来戳链接O你好新同学 完善教育信息，和我一起寻找校友吧！关注@厦门大学 ，完善教育信息转发本条微博并@ 三位好友，9月30日抽一人送100元现金红包和精美微博周边！ _ 	0
 西华师范大学封闭管理研究生，留学生，教职工，甚至教职工各种小孩孩子，都可以随便进出校门，嘿嘿就我们不行，天天只能十一点前吃午饭，我是大四考研的，我完全不知道大二大三的师弟师妹们天天中午怎么过，11.30的时候食堂的队伍已经排到不知道哪里了，还禁止点外卖，学校超市人多还贵，宿舍的桶装水异味儿，同样在南充的其他高校都没封闭，学校就是想钱想疯了！ 	0
 东华大学不患寡，但患不均。这件事情就很好的阐述了这个道理。我不匿名，理性评论，我也是人文学院的男生。17 18 19级的男女生，只有17级女生入住留学生公寓。究其原因是延安路这边宿舍确实不够住，她们住一年就毕业走了。诚然，她们的住宿条件比其他宿舍好很多。但是理性看待这是在宿舍不够的情况下，最好的解决办法。如果把比如原先就在延安路的17级部分女生搬到留学生公寓，这里面内部也会产生不均衡，而且我相信你们学院里面的领导也不会做出这样看起来很计较的决定。我们其余的男女生也是和你们住一样的宿舍。其实这边的宿舍条件比松江的的确差很多，我们搬过来的有心里落差，但是也产生了对这边校区同学的同情，原来延安路校区的宿舍条件确实不如松江。还有，我们搬过来很大一部分的原因就是，松江校区的研究生公寓没有完工，那边宿舍不够住，我们就过来了，挤压你们的资源我们也不愿意，但这是学校全局安排。我们其中很大一部分人也不渴望突然换校区。总之，这样的安排应该是学校做出的比较完善的分配。希望大家可以以包容的心态来看待学校的安排 	1
 我们国家这是怎么了？？？搞教育的都是些什么东西？？？整个都是些流氓恶棍 混混渣子！！！这种样子瞎扯淡是国家的耻辱！！！国家还会有未来吗？？？！！！ 湖北经济学院艺术系，所谓的领导以毕业证及入D为威胁，强制女生男女混寝。前有山大给留学生强制伴读，后有强制男女混寝，人伦道德尽失.！怎么这样?不可思议啊！ LnmgQSW的微博视频	0
 跪到地心了//@重生的风舞在狮子之泉边冷笑:？？//@植树造林乌贼贼:？？？山东？？？//@黄瓜营网红张大白: 能学会喝茶挺好也算是传播中华文化//@乐极生在如皋: 如此歪交，匪夷所思，比山东大学伴d之事还荒唐。//@不如来赏景:再这么折腾，国家垮掉就三几十年的事，野心能强国的话杨广早成功了@阿三印象 不可思议的事情偏偏又发生了！ _ 	0
 西华师范大学留学生和教职工可以随意进出？？？但是学生连外卖都不能拿？？超市乱标价，食堂的菜吃出虫子？？一荤一素十块，一碗面也是十多块？？学校想赚钱想疯了吧，今天还给自己立牌坊，美其名曰食品安全，实际禁止拿外卖，而且这是我见过第一个拿外卖会被处分的学校你餐厅的卫生搞好了吗，就来管别人外卖，学生就是你们的提款机对吧？	0
 申请香港研究生 『申请资讯』香港中文大学（深圳）商学院已公布的专业申请轮次如下_请大家根据官网要求准备相关的材料 并安排好雅思、gmat等考试的时间 注意尽量早一些投递 因为香港是先到先得 录一批 名单就少一批 所以请大家合理安排投递时间_『什么是港中文深圳』港中文深圳校区毕业 可以拿到教育部认可的港中文境外留学硕士学历_ 但不是海归_无法享受留学生的各项优惠_香港留学出国留学香港研究生申请香港中文大学香港中文大学深圳雅思diy留学申请 	1
 //@又又只想躺着赚钱:wow//@埋在橡子堆里的a君_LLAP://@ya-vana已哭晕在孤山:……//@萝露蜜拉:山东牧羊犬真多//@独行艾泽拉斯 ://@殆知喵 ://@霍格沃茨华东大区招生办 ://@江边月夜明 :山大完了，山农大跟上//@唐达克说bot :沙东up@盲龙V 网友来稿:山东农业大学改造校宾馆为留学生宿舍投资一百多万，其实只有几十个留学生，宿舍设施一应俱全。而本国学生宿舍投资不到五十万刷新 _ 	0
 回复@长风送雪:不知道为什么要请垃圾来？应该是不上全勤立即劝退@微言教育 @新华视点 @人民日报 @中国政府网 @红旗文稿 奖学金是给中国孩子的//@长风送雪:这么苛刻的条件@疫苗与科学 江苏师范大学的外国留学生太幸福了只要不翘课，只要所有课都及格，就可以拿奖学金呢，而且名额是无限的陶医生想问：这是谁的国？ _ 	0
 【上海大学1.1万名新生开学，校长寄语：人生的精彩源自梦想的精彩】“人生的精彩源自梦想的精彩，目标的高度决定成就的高度。”在@上海大学 2020年开学典礼上，校长刘昌胜院士用一席精彩演讲为广大新生拉开了新学期的序幕。来自五洲四海的1.1万余名2020级本科生、研究生和国际留学生新生身着8种颜色的服装组成彩色方阵，共同庆祝大学生涯的开启。(东方网记者：傅文婧)一起来看！O1.1万名上海大学新生开学，校长寄语：人生的精彩源自梦想的精彩	1
 既然热搜都上了，顺便关注一下学生封闭管理不准拿外卖食堂涨价不卫生难吃超市溢价标价和卖价不一而留学生教师子女和校外无关人员可以自由进出校园？@扒圈老鬼说是王俊凯12号来南充西华师范大学拍戏，然后九点左右，学校一男生表白失败，然后喊着王俊凯来了，然后！！整个学校的女生的沸腾了！！宿舍楼都在震动！！所有女生边跑边叫往一期大门跑！！结果看了个寂寞！！呜呜呜！！是失恋的感脚 L扒圈老鬼的微博视频 _	0
 其实，有些人不能怕比如恶人你怕他，他依然会伤你……最贴切的形容就是:见到一条疯狗你怕他他就不咬你了吗？要不就是被他咬死……要不就躲得远远地……要不就挥起棒子打死他……别无选择！挑战自我中国公益中国力量周口商丘中国政法大学北京身边事北京生活上海身边事上海生活人人学好，共产主义路上国事、家事、天下事助人为乐小爱聚无疆将爱进行到底帮人一分钱，万人解大难河南身边事广东身边事鹿邑县商水县心灯有缘人微笑行动河南人在北京爱人如己爱心路程良心药房健康，从迈开脚步的那一刻起……	1
有录网ukuoffer每日案例申请3+1的1的故事之江西财经大学_&xe627;英国留学&xe627;2021英国留学申请英国留学生_	1
 @中国长安网 @紫光阁 @头条新闻@疫苗与科学 江苏师范大学的外国留学生太幸福了只要不翘课，只要所有课都及格，就可以拿奖学金呢，而且名额是无限的陶医生想问：这是谁的国？ _ 	0
 //@佛系追星佛系生:反对外国人永久居住条例也不是反对外国人居住，而是厌恶其超国民待遇@玩摇滚的蟑螂 浙江大学 浙江大学暴露出了对少数民族的格外优待，山东大学暴露出了对留学生的格外待遇，鲍毓明的事情暴露出了法律上的漏洞，故宫大G暴露出了权力下的欢乐。我们的愤怒不只是这些事件的本身，而是我们与他们出生在同一个国家，成长于同一片领土，感受到的却是法律不同的约束。 _ 	0
 @西南财经大学 @四川日报 @四川观察@大学生吐槽中心@大学声bot 为什么这些大妈大爷教职工小孩可以进出 甚至留学生都可以进出 学生不能进出！！ 封闭的意义究竟是什么！！ 如果他们随意进出感染病毒 那学生封闭又有什么用！！隔离学生又有什么用！！ 且光华校区设施不完善 图书馆体育馆什么都没开 宿舍条件又差（博学一舍） 你叫我们整天呆学校里面干什么！！做个人吧 形式主义不要太严重 除了失望和后悔 无话可说西南财经大学实行封闭管理	0
 贱的无以复加//@看看底牌://@昂首的木棉:人家赚留学生的学费还吸收精英，我们贴钱还收留注水货@疫苗与科学 江苏师范大学的外国留学生太幸福了只要不翘课，只要所有课都及格，就可以拿奖学金呢，而且名额是无限的陶医生想问：这是谁的国？ _ 	0
韩国中央大学①QS全球大学排名412，全韩排名第7②韩国大学艺术学科综合排名第1③新闻、传媒/表演/电影、编导/摄影/戏剧专业排名全韩第1④世界一流大学，被誉为韩国的“中戏”、“北影”⑤世界排名相当于国内南开大学韩国留学留学留学百问韩语留学生_	1
 东华大学实在是不明白为什么一定要把人文院搬来呢 莫名其妙 难道不应该先想着改善十 十一宿的环境吗 松江校区怎么就容不下一个人文院了呢 就应该把十 十一宿搬去留学生公寓 重新整修旧宿嘛 再者 是诚心提问!! 留学生难道一辈子不回来了吗 他们回来住哪儿呢 _	0
【准留学生出境未能成行？广东这所内地大学可申请就读】准留学生可申请就读广东所内地大学月日，南方记者从广东所中外（含内地与港澳台）合作大学了解到，经教育部批准，香港中文大学（深圳）、北京师范大学香港浸会大学联合国际学院、广东以色列理工学院、深圳北理莫斯科大学都启动新一批_	1
 //@Sophia__Si:江大印度留学生发表辱华言论让他学成回家为侵略中国的印度军人服务吗？//@江苏大学://@江苏大学:@人民日报 【你好，明天】“北京疫情已经控制住了”，有关专家在新闻发布会上的这一表述，鼓舞人心。该判断应是基于专业分析，有其依据。但是，更应清晰而清醒地看到，当前疫情形势严峻复杂，防控处于紧要关头。一篙松劲退千寻，不能麻痹大意。拉响警报、主动出击，全力以赴、分秒必争，防控仍需加把劲！ _ 	0
 文案内容包括：和美丽或帅气的留学生配对……何不找一个留学生温暖一下？充满着性暗示。浙江大学搞笑段子沙雕开怀一笑 L别胡乱笑的微博视频 _	1
 白素贞一千多岁下山谈恋爱，陈天桥31成中国首富！孙中山28创办兴中会；年轻人！佘太君百岁挂帅，葫芦娃刚出生就打妖怪！湘潭大学 _	1
 那真是羞辱了爱情！多半爱情也是没幸福可言的。你就必接受我、我喜欢你：和原始时代手中挥舞着大棒子将异性敲晕。各种花招迭出。拖进山洞过日子这种野蛮举止毫无区别！抑或索性蛮干死缠烂打，暴力威胁、非得到别人的身体和内心才肯罢手……延安大学 _	1
 我的声音《20180921 up breaking 【Miko Zoey 】》已经上传，09nRJpn13，自广东药科大学广播台，快来听听（下载////荔枝 可离线收听）台风天山竹真的很猛，不知道主播们在那天在干什么呢？最近英语组的招新也是非常有趣了，来了三个印度留学生来面试，这引起了Zoey 和Miko 对口音和Chinglish 的大讨论，快点点进来 ...全文	1
 湖北经济学院艺术系，所谓的领导以毕业证及入D为威胁，强制女生男女混寝，前有山大给留学生强制伴读，后有强制男女混寝，人伦道德尽失. L清风先生2020的微博视频 _	0
 //@盲龙V:转！//@小陪没有伴儿_:山西医科大学，学生六人间，两张上床下桌（坐三个人的桌）两张上下铺的床，还有的宿舍甚至只有三张上下铺的床，一张小方桌。 给留学生专门修了一栋高层来住，全校最高的建筑一点都不为过，跟住单元房一样，具体我为没进去过，我怎么配进去呢@盲龙V 中国政法大学学生寝室，六人间，上下铺VS泰山医学院留学生宿舍。 _ 	0
